mortgage,card_utilization,amount_past_due,dda_balance_9m,card_balance,card_balance_3m,card_balance_6m,card_balance_12m,delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status
159706.3,0.608219276,487.93,0.0,751.49,429.72,299.71,307.04,2,2,2,2,0,2,4,10,0,2,4,3,0,0,Asian,0
126451.84,0.280068878,0.0,7361.06,1628.16,2970.26,3775.54,2944.42,0,0,1,1,0,0,4,8,0,0,2,6,1,0,Asian,0
153575.91,0.671310509,0.0,0.0,4583.7,4052.49,5297.7,3812.33,0,0,0,0,0,0,3,0,0,0,1,0,1,0,Asian,0
190036.58,0.479186419,0.0,2176.49,773.47,374.27,842.62,870.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Asian,0
140634.96,0.726191561,923.11,0.0,1921.66,2366.82,2449.6,2448.6,4,4,4,4,1,0,0,7,0,0,0,6,1,0,Asian,0
134285.46,0.365036395,0.0,0.0,195.07,392.1,432.51,228.59,0,0,0,1,0,0,0,9,0,0,0,3,0,0,Asian,1
170550.71,0.187576327,0.0,1902.21,318.34,1194.6,1298.64,760.88,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
163684.76,0.694723209,0.0,4769.58,3292.1,3813.15,3110.55,1907.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
146800.51,0.130600761,76.23,0.0,342.44,1341.92,1066.58,933.54,4,4,4,4,2,3,3,5,0,2,1,2,0,0,Asian,0
261507.33,0.336103293,0.0,0.0,615.08,1025.04,1194.37,1377.85,0,1,3,3,0,0,5,0,0,0,1,0,1,0,Asian,1
125204.62,0.11504634,0.0,0.0,459.17,1075.5,837.65,1778.05,0,0,5,5,0,3,5,4,0,3,3,2,1,0,Asian,0
157053.86,0.478638729,705.22,0.0,2164.82,2172.33,2043.33,2143.39,1,1,3,3,0,0,3,6,0,0,3,3,1,0,Asian,0
172249.09,0.401602419,0.0,0.0,1707.29,3016.75,1972.7,1347.06,0,0,0,0,0,0,4,0,0,0,1,0,1,0,Asian,1
139955.87,0.096137367,0.0,0.0,130.48,497.21,606.61,422.59,0,2,2,5,1,1,3,7,0,1,1,3,0,0,Asian,0
138981.74,0.655269934,0.0,0.0,1109.68,777.26,777.89,555.93,0,0,3,3,0,1,4,3,0,0,0,3,0,0,Asian,0
170580.08,0.510773837,0.0,1901.99,849.16,448.9,341.43,760.8,0,0,5,5,0,3,7,6,0,3,4,4,1,0,Asian,1
344011.39,0.815238264,261.66,0.0,386.75,429.12,340.61,365.25,2,2,2,2,1,0,0,7,1,0,0,4,0,0,Asian,0
166040.25,0.095180994,0.0,0.0,259.54,1521.04,953.93,1779.95,0,0,0,0,0,0,0,5,0,0,0,3,1,0,Asian,0
164188.96,0.435472642,1142.59,0.0,1192.1,503.01,495.87,433.5,2,2,2,2,1,0,3,0,1,0,1,0,1,0,Asian,1
260275.36,0.92255411,0.0,0.0,2288.77,1503.4,1490.79,1379.18,0,0,1,4,0,2,3,5,0,1,3,1,1,0,Asian,0
216424.66,0.019905487,1.79,0.0,22.23,342.69,544.09,483.91,5,5,5,5,1,2,0,3,0,1,0,1,0,0,Asian,0
200135.88,0.95928068,0.0,0.0,874.54,333.17,489.66,556.71,0,0,0,2,0,0,0,1,0,0,0,1,0,0,Asian,0
221842.1,0.986859103,0.0,0.0,1040.13,637.33,555.28,649.39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Asian,0
134887.15,0.020018687,0.0,0.0,20.0,133.22,163.81,217.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Asian,1
145107.48,0.401351296,0.0,0.0,467.81,698.3,908.88,761.51,0,0,3,3,0,0,5,0,0,0,2,0,0,0,Asian,1
162122.68,0.562211116,0.0,0.0,3062.57,3698.99,2851.14,1785.81,0,5,5,5,0,5,3,3,0,3,1,2,1,0,Asian,0
204024.63,0.555039421,0.0,0.0,837.34,1141.85,1288.2,877.33,0,0,0,0,0,0,0,5,0,0,0,1,0,0,Asian,1
201200.44,0.811026217,0.0,0.0,812.45,815.24,677.54,603.16,0,2,2,2,0,0,5,0,0,0,3,0,0,0,Asian,0
138534.35,0.387122689,1413.76,0.0,1735.24,1548.6,2888.63,2089.41,2,2,2,2,1,0,4,5,1,0,4,2,1,0,Asian,0
116358.77,0.552568995,0.0,1348.94,924.03,759.76,446.49,539.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,1
175910.25,0.275474549,282.4,0.0,426.72,961.19,573.33,814.16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,0
196460.12,0.258919599,0.0,0.0,519.48,452.68,1179.36,766.49,0,0,1,1,0,0,3,7,0,0,1,3,1,0,Asian,1
121897.24,0.94025208,0.0,0.0,1301.13,1184.95,847.57,617.94,0,0,0,1,0,0,0,4,0,0,0,2,0,0,Asian,0
194144.5,0.710530546,0.0,0.0,952.31,444.23,567.45,891.98,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,0
207056.44,0.614627457,1012.42,7240.7,2769.53,3293.36,3600.53,2896.28,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Asian,0
156636.57,0.113469294,216.76,0.0,461.72,1856.77,2076.73,1296.7,2,2,2,2,0,0,0,4,0,0,0,2,1,0,Asian,1
161158.4,0.314344549,122.91,0.0,279.7,211.25,427.68,321.45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
128250.05,0.702449132,1405.94,0.0,2919.51,1746.53,1023.79,839.07,5,5,5,5,1,0,0,0,0,0,0,0,1,0,Asian,0
130853.4,0.360994787,1338.41,0.0,1862.91,3107.22,3611.97,2532.58,2,2,2,2,0,2,3,0,0,2,2,0,1,0,Asian,0
203566.45,0.286121219,0.0,0.0,2962.19,6748.3,4398.38,4862.59,0,0,4,4,0,2,6,8,0,1,2,4,1,0,Asian,1
166788.63,0.649767534,0.0,0.0,2796.7,1899.91,1202.42,1151.84,0,1,3,3,0,1,2,6,0,1,0,2,1,0,Asian,1
191948.28,0.336384396,0.0,0.0,627.12,1371.57,1256.61,1255.07,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,0
182532.8,0.517393941,0.0,12834.14,2866.65,4410.04,4908.72,5133.66,0,5,5,5,0,3,2,6,0,1,1,5,1,0,Asian,0
122270.67,0.181834891,0.0,0.0,869.76,1383.67,1393.78,1158.94,0,0,1,1,0,0,0,6,0,0,0,3,1,0,Asian,0
206516.46,0.737456649,1182.91,0.0,2862.57,3385.42,3615.31,2935.39,4,4,4,4,2,1,0,0,0,1,0,0,1,0,Asian,0
128603.18,0.980275647,0.0,0.0,708.82,582.49,321.37,204.21,0,3,3,3,0,1,1,7,0,0,0,3,0,0,Asian,0
162502.8,0.284188999,940.27,0.0,1925.81,3524.35,3240.25,2481.83,1,1,3,3,1,1,2,3,1,1,1,2,1,0,Asian,1
172209.08,0.104470776,29.32,0.0,277.57,1504.79,1032.26,737.73,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Asian,0
163216.94,0.645043957,1112.86,0.0,1174.05,1021.22,784.33,725.09,4,4,4,4,0,3,3,0,0,1,0,0,1,0,Asian,0
149922.91,0.138464024,20.17,1482.12,122.56,122.42,323.92,592.85,1,1,1,1,1,1,2,7,1,1,1,5,0,0,Asian,0
181672.45,0.44926144,1108.97,0.0,2153.57,2090.55,3155.39,2444.23,1,1,1,1,0,1,2,0,0,0,1,0,1,0,Asian,1
184236.05,0.243752429,120.8,0.0,286.03,312.89,683.63,590.26,1,2,2,2,1,1,0,7,0,0,0,4,0,0,Asian,1
274779.14,0.383608233,0.0,682.84,747.13,467.01,402.29,273.14,0,2,2,2,0,1,3,0,0,1,2,0,0,0,Asian,1
136121.0,0.70985932,0.0,0.0,9844.99,8861.46,8984.46,7016.74,0,0,0,1,0,0,0,4,0,0,0,3,1,0,Asian,0
149939.48,0.24271697,830.46,0.0,1293.07,1383.27,1236.6,977.12,1,1,1,1,0,0,6,0,0,0,3,0,1,0,Asian,0
187950.43,0.184670971,0.0,0.0,608.14,1389.74,1296.03,1084.69,0,0,0,0,0,0,5,0,0,0,2,0,1,0,Asian,1
170154.26,0.769550987,1017.68,0.0,3548.91,3621.56,2796.55,1672.68,5,5,5,5,0,3,4,7,0,1,1,3,1,0,Asian,0
176771.31,0.869647795,0.0,0.0,2884.52,2710.58,1906.95,2439.86,0,1,1,1,0,1,0,0,0,1,0,0,1,0,Asian,1
187207.21,0.626710196,1027.54,0.0,1278.84,547.35,744.47,1313.45,1,1,1,1,1,0,0,0,0,0,0,0,1,0,Asian,0
185518.31,0.523435011,0.0,0.0,600.38,868.17,792.83,683.22,0,0,1,1,0,0,2,8,0,0,1,4,0,0,Asian,0
205410.32,0.334784179,429.81,0.0,744.37,425.19,577.69,777.87,1,2,2,2,1,1,3,0,0,0,0,0,1,0,Asian,0
172963.77,0.352821232,0.0,0.0,858.29,831.36,908.13,1321.41,0,0,1,1,0,0,4,6,0,0,3,2,0,0,Asian,1
140144.97,0.222937172,405.88,0.0,566.32,1022.41,546.86,746.23,5,5,5,5,1,0,2,0,1,0,2,0,1,0,Asian,1
154207.8,0.113737089,0.0,0.0,228.35,173.34,653.71,534.0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,Asian,1
244707.17,0.514404815,472.06,0.0,3067.49,1265.07,2948.21,2111.0,2,2,2,2,1,1,0,0,0,0,0,0,1,0,Asian,0
167822.54,0.486450461,1425.22,0.0,1555.83,887.99,1047.42,1568.69,2,2,2,2,0,1,0,0,0,0,0,0,1,0,Asian,0
131976.29,0.732570914,0.0,0.0,1862.84,901.79,1661.71,1173.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,0
166850.08,0.376016108,99.96,8083.07,2131.09,3636.2,4158.98,3233.23,2,2,2,2,0,0,1,2,0,0,1,0,1,0,Asian,0
168967.05,0.521369142,0.0,4163.34,1574.17,1332.0,1238.58,1665.34,0,0,0,0,1,2,2,6,1,1,1,3,1,0,Asian,1
213472.59,0.441269478,0.0,0.0,1089.87,1880.73,1753.71,1291.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
208119.53,0.205348543,0.0,0.0,251.87,344.61,389.48,795.91,0,3,3,3,0,0,0,0,0,0,0,0,0,0,Asian,1
147277.96,0.293678359,337.38,0.0,357.5,237.9,495.74,710.06,1,1,1,1,1,3,0,0,0,1,0,0,0,0,Asian,0
233596.78,0.340827056,0.0,0.0,604.91,921.6,856.96,555.38,0,0,0,2,0,1,3,8,0,1,0,4,1,0,Asian,1
170112.6,0.91045215,0.0,0.0,3785.09,2455.79,3259.01,3233.25,0,0,0,1,0,0,0,8,0,0,0,3,1,0,Asian,0
127410.33,0.464350584,0.0,0.0,1298.58,2123.73,2327.92,1494.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,0
134787.83,0.378387301,308.46,8466.36,1782.68,2074.2,2245.67,3386.54,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Asian,0
162735.77,0.468743672,2619.25,0.0,2758.44,2159.9,2277.61,1562.17,3,3,3,3,0,0,0,5,0,0,0,1,1,0,Asian,1
122932.57,0.048320965,63.05,0.0,63.48,551.7,465.58,299.63,1,1,1,1,1,0,0,0,0,0,0,0,1,0,Asian,0
187864.51,0.163128352,468.43,1817.77,469.29,478.11,716.83,727.11,2,5,5,5,0,4,6,6,0,4,2,3,1,0,Asian,1
130866.8,0.923636484,0.0,2569.98,2288.07,2114.01,1380.31,1027.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,0
136916.54,0.056203778,125.72,1460.85,149.15,654.57,714.87,584.34,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Asian,1
189775.21,0.677788251,236.46,0.0,947.89,1118.93,1183.12,1282.18,1,4,4,4,2,2,4,6,2,0,1,4,1,0,Asian,0
127828.72,0.542013617,0.0,0.0,1068.68,1575.54,1302.26,991.39,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Asian,0
148865.81,0.283532443,0.0,0.0,390.35,537.58,763.29,1039.64,0,0,1,1,0,0,3,4,0,0,1,1,0,0,Asian,1
145321.12,0.301937624,0.0,0.0,522.6,1288.2,881.33,633.29,0,0,1,1,0,0,3,6,0,0,1,3,0,0,Asian,1
201072.94,0.390065735,116.38,0.0,261.83,498.64,380.99,288.29,4,4,4,4,0,0,0,0,0,0,0,0,1,0,Asian,0
148619.56,0.348644072,0.0,0.0,1210.59,755.0,1833.28,2464.26,0,1,1,2,1,0,0,3,0,0,0,0,1,0,Asian,1
170785.56,0.18622544,0.0,2183.96,1173.32,1319.89,891.96,873.58,0,0,0,1,0,0,0,6,0,0,0,1,1,0,Asian,1
142034.18,0.40852561,0.0,0.0,306.75,338.32,245.54,333.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Asian,0
164602.72,0.162829242,90.16,0.0,168.96,102.45,143.79,348.41,1,1,1,1,0,0,3,0,0,0,1,0,0,0,Asian,1
158846.05,0.28472798,0.0,578.75,185.16,349.23,265.35,231.5,0,5,5,5,0,3,7,6,0,1,1,3,0,0,Asian,0
167517.71,0.85689223,0.0,0.0,1965.95,1686.37,1035.82,755.02,0,0,1,1,0,0,4,5,0,0,2,3,0,0,Asian,0
178824.13,0.081340303,0.0,0.0,531.26,1157.12,3579.16,2480.02,0,0,0,1,0,0,0,7,0,0,0,3,1,0,Asian,1
136579.24,0.599921358,0.0,0.0,2135.0,1414.33,2359.5,1626.7,0,0,1,1,1,0,0,0,1,0,0,0,1,0,Asian,1
168670.67,0.243866662,469.32,3031.46,1520.5,941.55,1464.61,1212.58,3,3,3,3,0,0,0,6,0,0,0,5,1,0,Asian,1
218130.33,0.859086679,279.01,0.0,1062.0,552.94,417.12,297.76,4,4,4,4,0,0,0,0,0,0,0,0,1,0,Asian,0
158638.07,0.213855626,90.0,0.0,121.42,75.6,156.52,266.24,1,3,3,3,1,2,1,9,1,1,1,4,0,0,Asian,0
163712.22,0.99984514,0.0,0.0,3886.49,3524.93,1870.41,2841.94,0,0,0,1,0,0,0,9,0,0,0,3,1,0,Asian,1
127489.71,0.508985616,717.81,0.0,820.59,701.33,435.2,402.91,3,3,3,3,1,0,0,0,0,0,0,0,0,0,Asian,0
215734.46,0.189844508,0.0,1972.56,560.39,459.82,612.96,789.02,0,3,3,3,0,5,0,0,0,2,0,0,1,0,Asian,1
135420.43,0.174286726,0.0,0.0,1044.79,810.86,2479.88,1999.8,0,1,2,2,0,1,2,0,0,1,1,0,1,0,Asian,0
154751.3,0.721400325,0.0,0.0,2521.65,1048.04,1428.52,896.66,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Asian,1
139295.17,0.597834635,0.0,0.0,3864.46,4954.51,5545.79,3215.78,0,0,1,1,0,1,4,5,0,1,3,4,1,0,Asian,1
200546.36,0.394530041,51.01,0.0,394.02,448.23,357.34,283.15,4,4,4,4,0,0,2,2,0,0,1,0,0,0,Asian,0
168304.45,0.263684992,0.0,0.0,445.09,453.79,480.7,311.31,0,1,1,1,1,0,0,6,0,0,0,2,0,0,Asian,0
123663.29,0.862987406,0.0,5845.5,5262.49,2236.78,1236.01,2338.2,0,0,0,0,0,0,0,3,0,0,0,2,1,0,Asian,0
172620.55,0.382170861,0.0,0.0,459.44,424.73,412.68,608.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,1
152770.73,0.805895066,172.76,0.0,1764.24,1040.5,806.43,1430.79,2,2,2,2,1,1,3,4,0,0,0,1,1,0,Asian,0
139620.47,0.166677999,452.1,3642.1,578.91,2294.71,2230.73,1456.84,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Asian,1
179849.65,0.082377661,0.0,0.0,59.22,469.58,367.2,479.82,0,0,0,1,0,0,0,6,0,0,0,3,0,0,Asian,0
230582.36,0.918124834,99.0,890.7,860.59,415.3,582.17,356.28,5,5,5,5,3,2,2,8,2,2,2,3,0,0,Asian,1
132339.91,0.082269601,0.0,0.0,193.49,1348.4,1653.64,1108.13,0,2,2,2,0,3,3,7,0,2,2,2,0,0,Asian,0
131080.94,0.561966922,0.0,6551.44,2557.13,1924.59,2083.12,2620.58,0,0,1,1,0,0,4,4,0,0,1,3,1,0,Asian,0
154894.25,0.98689455,26.12,0.0,1135.28,1069.39,861.14,583.88,5,5,5,5,2,3,2,6,2,1,0,5,0,0,Asian,0
188940.19,0.344447697,47.85,0.0,479.94,799.55,1092.25,1178.23,2,2,2,2,0,0,0,0,0,0,0,0,1,0,Asian,1
141409.32,0.827951691,0.0,0.0,598.77,602.27,643.04,529.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Asian,0
227779.52,0.200037586,0.0,0.0,453.39,601.01,1249.17,1651.57,0,0,4,4,0,1,4,2,0,1,2,2,1,0,Asian,1
178928.36,0.299197607,0.0,0.0,339.35,614.45,635.12,493.43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
156333.81,0.516278038,923.42,0.0,1013.01,459.21,572.64,447.09,2,2,2,2,0,0,0,5,0,0,0,2,0,0,Asian,0
170328.59,0.918008589,2125.47,0.0,2368.78,843.9,1127.19,1184.95,2,2,2,2,1,0,0,8,0,0,0,3,0,0,Asian,1
163423.36,0.118116139,0.0,0.0,378.55,1938.79,1423.45,908.14,0,0,0,0,0,0,0,4,0,0,0,1,1,0,Asian,1
195969.42,0.909415917,0.0,0.0,942.33,703.1,563.81,766.87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
149962.77,0.186761684,0.0,3013.11,563.03,1928.55,1715.61,1205.25,0,0,1,1,0,0,5,7,0,0,2,5,0,0,Asian,0
127878.12,0.911828132,0.0,4457.26,3379.13,2069.56,2739.11,1782.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,0
171950.42,0.233245287,338.48,0.0,374.79,417.83,647.26,1071.48,1,1,1,1,0,1,0,9,0,1,0,4,1,0,Asian,0
161651.9,0.528289875,143.55,0.0,1068.94,1373.63,1497.31,1000.73,4,4,4,4,1,5,0,4,0,3,0,2,1,0,Asian,0
148161.53,0.243676891,0.0,0.0,484.07,623.44,611.31,531.44,0,1,1,1,0,0,4,3,0,0,1,0,0,0,Asian,1
171992.62,0.975573624,0.0,1234.99,690.24,303.93,419.4,494.0,0,0,0,2,0,2,0,7,0,1,0,4,0,0,Asian,0
246882.72,0.402463647,0.0,0.0,497.19,473.38,701.69,666.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
147034.47,0.474503456,0.0,1223.13,654.11,602.22,498.27,489.25,0,0,1,1,0,0,2,0,0,0,0,0,0,0,Asian,1
195034.32,0.260428227,308.58,2590.06,512.42,790.01,1101.31,1036.02,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
196962.66,0.969270704,0.0,0.0,1341.15,1136.65,1145.66,822.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,1
202206.31,0.447733368,0.0,7400.94,2121.1,1062.63,2212.04,2960.38,0,0,0,1,0,2,0,0,0,0,0,0,1,0,Asian,1
143939.0,0.360316561,0.0,0.0,188.5,246.05,170.38,175.64,0,5,5,5,0,3,3,9,0,0,1,3,0,0,Asian,0
130273.41,0.966414841,0.0,0.0,1167.68,568.22,347.11,213.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,1
186407.39,0.196160104,328.52,0.0,1008.02,546.8,1338.95,2873.15,5,5,5,5,1,4,4,9,1,1,2,5,1,0,Asian,1
167981.75,0.597612194,0.0,0.0,978.76,981.21,1150.45,1005.2,0,2,2,2,1,2,3,7,0,2,0,4,0,0,Asian,1
189220.51,0.857735302,0.0,0.0,1756.82,878.49,654.33,377.14,0,0,0,1,0,0,0,2,0,0,0,2,0,0,Asian,0
128335.7,0.608939522,0.0,0.0,2358.46,1306.64,684.01,1565.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
161242.02,0.260032102,817.96,0.0,1401.76,1084.18,1680.69,1160.34,3,4,4,4,1,4,1,5,0,1,1,2,1,0,Asian,1
171629.3,0.43009728,0.0,0.0,297.16,304.64,202.06,175.14,0,1,1,1,1,3,1,5,1,2,1,2,0,0,Asian,0
173144.61,0.874658379,2015.11,0.0,2057.17,1059.33,1598.17,903.88,2,2,2,2,1,0,0,0,0,0,0,0,1,0,Asian,1
149550.76,0.675927561,0.0,0.0,536.15,611.7,465.06,325.42,0,1,1,1,0,0,2,6,0,0,1,4,0,0,Asian,1
158567.51,0.509544718,1933.02,0.0,2376.9,3554.7,3299.14,2251.68,1,1,2,2,1,1,4,0,0,0,2,0,1,0,Asian,0
164149.91,0.737029546,0.0,0.0,2189.93,1270.12,949.92,1673.22,0,1,1,1,0,3,3,0,0,1,1,0,1,0,Asian,0
159346.78,0.989860383,0.0,0.0,1510.65,906.66,470.61,545.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,0
150446.64,0.029691258,29.07,0.0,72.48,812.18,1532.42,1866.7,4,4,4,4,1,0,0,8,0,0,0,5,1,0,Asian,1
236054.76,0.522144785,0.0,0.0,990.03,522.02,343.62,765.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
145008.85,0.860121941,4293.36,5374.07,4855.88,1783.8,1884.87,2149.63,4,4,4,4,2,2,5,0,0,2,2,0,1,0,Asian,0
169804.14,0.79927194,253.89,3781.11,3958.77,2702.13,1920.36,1512.44,5,5,5,5,1,2,1,0,0,0,0,0,1,0,Asian,0
159983.26,0.833999494,0.0,0.0,2569.29,1450.38,1097.01,726.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
158909.31,0.139806944,0.0,1483.08,155.21,758.94,833.58,593.23,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Asian,1
148493.42,0.293776641,248.88,1663.51,274.41,667.21,439.27,665.4,4,5,5,5,2,3,5,7,2,1,4,2,0,0,Asian,0
129135.47,0.378911001,0.0,0.0,746.49,1372.3,818.41,590.24,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Asian,1
195129.06,0.64701369,0.0,0.0,944.06,415.26,508.88,556.58,0,1,3,4,0,1,3,5,0,0,2,2,0,0,Asian,0
167691.15,0.279690868,0.0,6696.5,1873.72,2128.0,1892.39,2678.6,0,4,4,4,0,1,4,7,0,0,0,2,1,0,Asian,0
156299.32,0.503824739,111.77,0.0,304.01,425.62,431.76,408.33,1,1,1,1,0,0,0,8,0,0,0,4,0,0,Asian,0
147869.49,0.715982358,0.0,7082.81,2661.18,3169.26,3333.83,2833.13,0,0,0,0,0,0,2,0,0,0,1,0,1,0,Asian,1
181769.13,0.672410864,162.43,0.0,681.0,512.97,725.46,453.96,3,4,4,4,0,3,5,4,0,1,1,1,0,0,Asian,0
142216.34,0.96757648,1782.18,0.0,2081.17,1271.09,1192.19,788.14,2,2,2,2,1,0,0,0,0,0,0,0,0,0,Asian,0
318873.08,0.507448391,0.0,0.0,301.94,188.76,151.13,136.41,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Asian,1
151730.75,0.398311977,0.0,0.0,1176.61,610.6,791.71,564.34,0,2,2,2,0,0,0,0,0,0,0,0,1,0,Asian,1
168784.73,0.223864462,12.84,323.15,84.93,101.08,95.19,129.26,1,4,4,4,1,3,2,6,0,3,1,6,0,0,Asian,1
163496.17,0.421334094,0.0,3149.5,879.44,729.44,1190.95,1259.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Asian,0
149962.86,0.900431941,840.37,0.0,2035.5,898.61,690.9,502.14,1,1,1,1,0,1,5,0,0,1,2,0,1,0,Asian,1
133110.38,0.810940621,0.0,0.0,348.18,284.16,238.96,291.79,0,0,0,0,0,2,1,0,0,1,0,0,0,0,Asian,0
134331.67,0.382548856,0.0,0.0,1711.59,828.79,776.6,427.89,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Asian,1
210579.57,0.989960692,1510.7,0.0,4566.25,3779.25,3407.81,2278.34,5,5,5,5,0,0,0,8,0,0,0,3,1,0,Asian,1
244654.76,0.95449367,3905.49,0.0,4528.23,3741.04,3223.25,3174.81,5,5,5,5,2,1,6,7,1,0,2,3,1,0,Asian,0
160315.27,0.350620436,330.89,614.01,478.99,525.6,359.84,245.6,1,1,1,2,0,0,3,6,0,0,1,3,0,0,Asian,1
131835.76,0.951848491,0.0,0.0,5391.47,3232.82,2514.54,1381.04,0,1,1,2,1,0,1,6,0,0,0,5,1,0,Asian,1
296004.79,0.612588881,0.0,0.0,2691.75,2853.58,3349.02,1922.22,0,2,2,2,0,2,0,0,0,2,0,0,0,0,Asian,0
164019.9,0.560589394,0.0,0.0,957.99,624.12,888.27,1138.05,0,4,4,4,1,3,4,6,1,1,2,3,0,0,Asian,0
142750.48,0.929308359,2.25,0.0,1146.62,1018.23,762.0,775.92,1,2,2,2,0,1,3,9,0,0,1,5,0,0,Asian,0
157003.52,0.24748783,233.84,0.0,459.84,702.45,784.64,488.62,4,4,4,4,1,1,9,4,1,0,3,1,0,0,Asian,0
147346.58,0.307689148,0.0,0.0,1466.43,1811.71,2861.06,2169.33,0,1,1,1,0,3,2,0,0,1,2,0,1,0,Asian,1
137664.75,0.219988335,11.55,3994.98,691.19,2275.12,1542.2,1597.99,1,1,1,1,0,1,0,0,0,1,0,0,1,0,Asian,0
257362.31,0.416529529,635.18,0.0,2283.02,3818.5,4466.32,4503.68,4,4,4,4,0,2,0,0,0,1,0,0,1,0,Asian,1
143572.11,0.144343907,0.0,0.0,159.55,661.87,855.69,617.33,0,1,1,1,0,2,4,0,0,0,3,0,0,0,Asian,0
174764.92,0.176358187,316.3,0.0,895.44,885.14,1971.61,3237.38,2,2,2,2,0,1,0,0,0,1,0,0,1,0,Asian,1
177232.99,0.272301399,0.0,500.61,182.26,178.14,158.83,200.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asian,1
157454.03,0.362352117,50.57,0.0,426.78,765.01,894.73,742.56,5,5,5,5,1,1,2,0,0,0,1,0,0,0,Asian,0
135920.82,0.903170552,0.0,0.0,1289.31,720.44,480.84,310.26,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Asian,1
201709.57,0.942428029,0.0,0.0,974.39,875.54,613.82,453.86,0,0,1,1,0,0,2,0,0,0,2,0,0,0,Asian,0
131250.43,0.14431747,114.87,0.0,364.77,395.02,751.03,1406.48,5,5,5,5,1,0,0,7,0,0,0,3,0,0,Asian,0
153625.7,0.147774978,142.99,0.0,278.7,600.03,782.5,532.06,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Asian,1
143226.03,0.973461247,0.0,0.0,382.43,283.93,264.13,216.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Asian,1
229892.99,0.34248142,72.62,0.0,431.18,577.9,497.12,433.78,5,5,5,5,2,2,2,5,0,1,0,3,0,0,Asian,0
183029.13,0.333836098,0.0,0.0,1545.03,1258.88,1260.17,891.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,1
186638.6,0.331207707,0.0,0.0,2576.34,2492.32,4189.54,3212.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Asian,0
167675.01,0.063919443,0.0,1532.51,135.54,1021.4,630.53,613.0,0,0,0,1,0,0,3,3,0,0,0,2,1,0,Asian,1
177622.26,0.245644509,0.0,0.0,466.03,672.78,512.76,463.33,0,0,0,1,0,0,0,6,0,0,0,4,0,0,Asian,1
159517.12,0.435913393,478.28,0.0,3258.37,4976.48,3069.11,3636.31,2,3,3,3,1,2,3,0,0,1,2,0,1,0,Asian,0
164496.74,0.942402174,0.0,0.0,1001.13,772.74,482.31,753.74,0,0,0,0,1,0,0,8,1,0,0,7,1,0,Asian,0
